Vrushika Mehta,Actor,2/18/1994,India
Butta Renuka,Politician,6/21/1971,India
Saroj Khaparde,Politician,8/15/1941,India
Bhavya Gowda,Model,1/29/1984,India
Seema Kumari,Politician,,India
Charu Modi,Businessperson,1/1/1962,India
Satvasheela Samant,Linguist,3/25/1945,India
Neha Rathi,Amateur Wrestler,8/16/1983,India
Viji Subramaniam,Singer,8/15/1952,India
Ahaana Krishna,Actor,10/13/1995,India
Sayani Datta,Actor,4/18/1987,India
Misha Ghoshal,Model,11/26/1989,India
Malavika Menon,Actor,5/3/1998,India
Saundarya Rajesh,Businessperson,8/26/1968,India
Pinky Anand,Lawyer,,India
Satyavati Devi,Freedom Fighter,1905-02-00,India
Soumya Ramakrishnan,Singer,7/21/1984,India
Annu Rani,Athletics Competitor,8/28/1992,India
Kalpana Devi,Judoka,12/24/1989,India
Jyoti Dhawale,Social Worker,7/24/1976,India
Gambhari Devi,Singer,1/1/1922,India
Rucha Pujari,Chess Player,7/2/1994,India
Kalamandalam Satyabhama,Dancer,11/4/1937,India
Rajashree Warrier,Choreographer,1/31/1974,India
Thulasi Nair,Actor,10/25/1997,India
Sreekumari Ramachandran,Composer,1950-00-00,India
Reema Nagra,Film Producer,,India
Geeta Mahalik,Dancer,1948-00-00,India
Vinodhini Vaidyanathan,Actor,11/2/1978,India
Samantha Edwards,Singer,,India
Roopa Sri,Actor,3/27/1974,India
Pooja Rani,Boxer,2/17/1991,India
Meenakshi Thampan,Politician,12/5/1941,India
Tara Ali Baig,Academic,1916-00-00,India
Madhuri Misal,Politician,,India
Angana Roy,Actor,10/28/1981,India
Ameeta Ashokrao Chavan,Politician,,India
Tangirala Sowmya,Politician,,India
Pritam Munde,Politician,2/17/1983,India
Pratyusha Rajeshwari Singh,Politician,11/23/1971,India
Nilanjana Sarkar,Singer,,India
Latha Raju,Singer,2000-00-00,India
Vidya Arankalle,Virologist,2/2/1952,India
M. K. Saroja,Dancer,4/7/1931,India
Vidya Thakur,Politician,6/15/1963,India
Ushadevi Bhosle,Mathematician,3/30/1949,India
Anvita Abbi,Linguist,1/9/1949,India
Vandana Luthra,Businessperson,7/12/1959,India
Nandini Shankar,Violinist,1993-00-00,India
Maria Roe Vincent,Singer,1/4/1989,India
Jyothi,Actor,1963-00-00,India
Niruben Amin,Imam,12/2/1944,India
Asha Bhat,Model,9/5/1992,India
Ritu Rani,Field Hockey Player,12/29/1991,India
Sarojini Hembram,Politician,10/1/1959,India
Madhu Kinnar,Politician,1/1/1980,India
Akshata Shete,Athletics Competitor,,India
Sumitra Guha,Singer,,India
Natasha Palha,Tennis Player,1/17/1994,India
Amrita Virk,Singer,6/11/1975,India
Aleela Bin Sadiq Al Otaibi,Actor,,India
Priya Sethi,Politician,,India
Saroop Dhruv,Specialized Educator,6/19/1948,India
पूजा खत्री,Actor,,India
Paramjeet Kaur,Athletics Competitor,4/2/1976,India
Heena Parmar,Actor,4/3/1990,India
Rasika Dugal,Actor,1/17/1985,India
Zara Barring,Film Producer,12/26/1988,India
Suzette Jordan,Human Rights Activist,10/21/1974,India
Durba Banerjee,Aircraft Pilot,1/1/1956,India
Helly Shah,Actor,1/7/1996,India
Sayyeshaa,Actor,8/12/1997,India
Sindhu,Actor,1/1/1972,India
Gowru Charitha Reddy,Politician,8/4/1971,India
Sujata Anand,Actor,,India
Madhu Malini,Actor,,India
Kalpana Shah,Fashion Designer,11/30/1948,India
Naveen Saini,Banker,11/19/1958,India
Jagmohan Kaur,Singer,10/15/1948,India
Kuldip Kaur,Actor,1/1/1927,India
Kirtana Kumar,Actor,3/8/1966,India
Kashmira Irani,Actor,7/25/1989,India
Ananda Shankar Jayant,Choreographer,9/27/1961,India
Ramnika Gupta,,4/22/1930,India
Deepti Sati,Actor,1/29/1989,India
Sushrii Shreya Mishraa,Model,1/4/1991,India
Anjena Kirti,Actor,,India
Shanta Modak,Actor,4/1/1919,India
Samta Sagar,Actor,,India
Azarmi Dukht Safavi,Linguist,1948-00-00,India
Esther Anil,Actor,8/27/2001,India
Pankaj Bhadouria,Chef,7/14/1971,India
Snehalata Mohanty,Writer,3/23/1932,India
Ahalya Chari,Pedagogue,1921-00-00,India
Aanchal Khurana,Actor,8/6/1990,India
Smita Gondkar,Actor,,India
Harshaali Malhotra,Actor,3/6/2008,India
Elisha Kriis,Actor,,India
Neena,Actor,10/2/1981,India
Roshan Kumari,Actor,,India
Sonia Sahni,Actor,,India
Sardar Akhtar,Actor,1915-00-00,India
Lalita Dahiya,Badminton Player,9/16/1997,India
Ramya Subramanian,Actor,7/30/1986,India
N. Valarmathi,Physicist,,India
Ranjani Hebbar,Singer,1982-00-00,India
Amita Sehgal,Biologist,1/1/1950,India
Vasundhara Komkali,Singer,1930-00-00,British India
M. N. Lakshmi Devi,Actor,4/14/1934,India
Shwetha Chengappa,Actor,1985-00-00,India
Silverine Swer,Academic,1910-00-00,India
Sulakshana Khatri,Actor,,India
Prabhjeet Kaur,Actor,,India
Niharika Konidela,Actor,12/18/1993,India
Renu Kushawaha,Politician,1979-00-00,India
Pravina Mehta,Architect,1923-00-00,India
Jaya Arunachalam,Academic,2/8/1935,India
Meera Mukherjee,Children'S Writer,1923-00-00,India
Rohini Kuner,University Teacher,7/28/1970,India
Kanak Lata Singh,Politician,1/1/1962,India
Eulie Chowdhury,Architect,10/4/1923,India
Kajal Biswas,Arachnologist,,India
Nibedita Sen,Herpetologist,,India
Garima Awasthi,Lichenologist,,India
Bhargavi Srinivasulu,Herpetologist,,India
Madirakshi Mundle,Actor,7/1/1995,India
Ramya Behara,,2/1/1994,India
Shubhavi Arya,Academic,10/7/1998,India
Lilavati Munshi,Politician,1899-05-21,India
Deepti Sharma,Cricketer,8/24/1997,India
Gayathri Suresh,Actor,1992-00-00,India
Judy Balan,Comedy Writer,9/2/1981,India
Aeshra Patel,Supermodel,4/10/1988,India
Shylashri,Actor,,India
Shipra Goyal,Singer,9/25/1991,India
Mehmooda Ali Shah,Academic,1920-00-00,India
Sunita Jain,Children'S Writer,7/13/1940,India
Soma Laishram,Actor,1/5/1991,India
Saalumarada Thimmakka,Environmentalist,2000-00-00,India
Ampareen Lyngdoh,Politician,5/5/1965,India
Vaishali Deepak,Actor,,India
Dicky Dolma,Mountaineer,4/5/1974,India
Mamatha Raghuveer Achanta,Activist,12/19/1967,India
Prameela Sasidharan,Politician,,India
Sri Priyanka,Actor,10/30/1995,India
Bhubaneswari Mishra,Singer,1/25/1950,India
K. A. Beena,Journalist,11/11/1964,India
Sheela Borthakur,Academic,1935-00-00,India
Divya Jain,Computer Scientist,,India
Bhumika Arora,Model,1988-00-00,India
Kanak Manjari Mohapatra,Writer,,India
Shobha Deepak Singh,Dancer,10/21/1943,India
Malini Gaur,Politician,6/19/1961,India
Asha Kumari,Politician,1/1/1954,India
Shanthamani Muddaiah,Sculptor,1967-00-00,India
Bharti Dayal,Artist,1961-00-00,India
Amanda Rosario,Actor,1989-00-00,India
Shivani Tanksale,Actor,10/29/1984,India
Vinti Idnani,Actor,11/29/1991,India
Zahida Zaidi,Poet,1/4/1930,India
Niharika Dash,Actor,,India
Sohini Sarkar,Actor,10/1/1992,India
Shashikala Dani,Musician,10/11/1960,India
Varsha Eknath Gaikwad,Politician,2/3/1975,India
Rucha Divekar,Artistic Gymnast,2/10/1995,India
Ritu Dhrub,Cricketer,10/16/1994,India
Surbhi Javeri Vyas,Actor,,India
Angoorlata Deka,Actor,1/31/1986,India
Shweta Bajpai,Actor,7/1/1992,India
K.Varalakshmi,Academic,10/24/1948,India
Pramila Rani Brahma,Politician,1951-00-00,India
Mahua Moitra,Politician,1/1/1976,India
Reeth Mazumder,Actor,10/9/1991,India
Sarla Maheshwari,Politician,7/21/1954,India
Misa Bharati Devi,Politician,1/1/1976,India
J. Mercykutty Amma,Politician,9/30/1955,India
Gayatribala Panda,Writer,4/17/1977,India
Nikhila Vimal,Actor,1994-03-00,India
Andaleeb Wajid,Writer,,India
Tanya Sharma,Actor,9/27/1995,India
V. M. Rajalakshmi,Politician,,India
Renu Joseph,Journalist,,India
Manika Batra,Table Tennis Player,6/15/1995,India
Angel Mary Joseph,Athletics Competitor,9/24/1953,India
Shanimol Usman,Politician,5/30/1966,India
Anusmriti Sarkar,Actor,10/23/1990,India
Aditi Bhatia,Actor,10/29/1999,India
Kumudini Mohapatra,Writer,1930-00-00,India
Asha Roy,Sprinter,1/5/1990,India
Kadambari Jethwani,Actor,,India
Phulwa Khamkar,Dancer,9/17/1974,India
Kirthi Jayakumar,Novelist,12/15/1987,India
Madhusree Dutta,Film Director,1959-00-00,India
A.Radhika Suresh,Table Tennis Player,,India
Svetha Venkatesh,Computer Scientist,,India
Anju Kurian,Actor,8/9/1993,India
Anjum Rehbar,Poet,9/17/1962,India
Elangbam Panthoi Chanu,Association Football Player,12/23/1996,India
Eisha Singh,Actor,12/24/1998,India
Kamali Basumatari,Politician,,India
Ashna Roy,Badminton Player,3/14/1997,India
Farah Sultan Ahmed,Film Producer,10/22/1968,India
Nimrat Khaira,Singer,12/22/1992,India
Spoorthi Yadagiri,Singer,3/25/2000,India
Kani Kusruti,Model,9/12/1985,India
Gopika Poornima,Singer,1/2/1982,India
Lavanya Nalli,Businessperson,,India
Easterine Kire,Poet,3/29/1959,India
Paramita Mukherjee,Entomologist,,India
Anoushka Parikh,Badminton Player,3/26/1997,India
Shradha Sharma,Journalist,7/6/1983,India
Ashwiny Iyer Tiwari,Filmmaker,10/15/1979,India
Shraddha Chavan,Cricketer,10/6/1988,India
Ritika Bhopalkar,Cricketer,12/18/1987,India
نرگس,Actor,1/1/1929,India
Shayara Bano,,,India
Mugdha Joshi,Cricketer,11/10/1993,India
Latika Sharma,Politician,2000-00-00,India
Nandini Ghosal,Dancer,,India
Jayshree Jadeja,Cricketer,1/9/1992,India
Nalinibala Bhanja Choudhurani,Writer,,India
Harsha Khanderparkar,Actor,10/26/1989,India
Swati Kumari,Columnist,9/14/1989,India
Riya Bhatia,Tennis Player,9/24/1997,India
Govindram Miri,Politician,9/1/1944,India
Aparnaa Singh,Film Director,,India
Dalima Chhibber,Association Football Player,1997-00-00,India
Sheetal Patra,Actor,,India
Madhumita Mohanty,Actor,,India
Archana Pandey,Politician,,India
Sruti Mohapatra,Social Service,10/19/1963,India
Suchismita Maurya,Politician,,India
Kamala Pujari,,,India
Giribala Mohanty,Aircraft Pilot,,India
Swarna Thomas,Actor,,India
Swati Chaturvedi,Journalist,,Pakistan
Simi Chahal,Actor,5/9/1992,India
Susmita Das,Singer,,India
Sara Gurpal,Actor,11/19/1991,India
Dibyalochan Dalei,Actor,,India
Rukmuni,Film Actor,,India
Aditi Singh Rana,,5/15/1996,India
Aparajita Gochhikar,Coach,2/11/1993,India
Sheena Bajaj,Actor,6/16/1992,India
Rakhee Dash,Actor,,India
Shubhi Ahuja,Actor,,India
Bharti Sharma,Actor,10/15/1961,India
Puspashree Pattnaik,Writer,,India
Wahida Prism Khan,Soldier,3/11/1972,India
Sunita Garbadu,,1/25/1990,India
Anna Rajan,Actor,11/13/1985,India
Latha Athiyaman,Politician,,India
Padma,Politician,1/5/1945,India
Subhadra Sen Gupta,Writer,,India
Damayanti Besra,Writer,,India
Sushila Rohatgi,Politician,8/21/1921,India
Ashalata Singha,Writer,11/10/1911,British India
বিমলপ্রতিভা দেবী,Politician,1/1/1901,British India
Dr. Rajwant Kaur Punjabi,Full Professor,7/1/1968,India
Usha Mukherjee,Politician,1918-00-00,British India
Mamta Meena,Politician,4/4/1976,India
Merlin Joseph,Athletics Competitor,7/1/1989,India
Neena Varakil,Athletics Competitor,5/2/1991,India
H M Jyothi,Sprinter,7/1/1983,India
Hari Teja,Character Actor,2/26/1989,India
Veena Kumaravel,Business Executive,1966-08-00,India
Valdivel Jayalakshmi,Sprinter,8/5/1971,India
Karthika Muralidharan,Actor,1997-01-00,India
Aparna Mohanty,Poet,12/16/1952,India
Motamma,Politician,3/20/1951,India
Manju Verma,Politician,,India
Minimata Agam Dass Guru,Politician,3/15/1916,India
Neha Joshi,Actor,12/7/1986,India
Ansuyabai Borkar,Politician,1/1/1929,India
Rama Pilot,Politician,2/12/1948,India
Sathupati Prasanna Sree,Linguist,9/2/1964,India
Nurunnessa Khatun,Writer,1894-01-01,British India
Navjot Altaf,Artist,1/1/1949,India
T. Kalpana Devi,Politician,7/13/1941,India
Nikita Dutta,Actor,11/13/1993,India
Snehal Sampat Salunkhe,Kabaddi Player,2000-00-00,India
Pooja Thakur,Kabaddi Player,2/24/1990,India
Rima Das,Filmmaker,1982-00-00,India
Prachi Garg,Academic,5/19/1984,India
Sajda Ahmed,Politician,6/22/1962,India
Tejaswini Priyadarsini,Scientist,,India
Meghna Mishra,Actor,,India
Manisha Joshi,Poet,4/6/1971,United States Of America
Pramila Pandey,Politician,8/15/1956,India
Anjali Raghav,Actor,1990-00-00,India
Soumya Sadanandan,Film Director,7/22/1985,India
Kavita,Kabaddi Player,1/1/1993,India
Dipti Sharma,Model,10/23/1994,India
Anmol,Amateur Wrestler,1/1/1989,India
Seema,Amateur Wrestler,4/14/1992,India
Firoza Khan,Actor,3/21/1984,India
Samiksha Bhatnagar,Actor,1/1/1988,India
Sunayna Kuruvilla,Squash Player,5/22/1999,India
Korampath Parutholi Sruthi,Badminton Player,7/9/1996,India
Sangita Gosain,Playback Singer,,India
Gargi Gupta,Social Worker,7/19/1961,India
Mamta Chandrakar,Singer,12/3/1958,India
Basabi Nandi,Actor,12/5/1939,India
Navjeet Dhillon,Athletics Competitor,3/6/1995,India
Kalyani Roy,Politician,1/14/1967,India
Vanamala Pawar,Actor,5/23/1915,India
Hima Das,Athletics Competitor,1/9/2000,India
Bhavakadevi,Poet,,India
Roshan Mistry,Athletics Competitor,,India
Srishti Jain,Actor,11/13/1996,India
Pujita Ponnada,Actor,10/5/1989,India
Rajlakshmi Devi,Writer,1867-00-00,British India
Lalremsiami,Field Hockey Player,4/30/2000,India
Neetu Singh,Actor,6/15/1997,India
Anubha,Actor,7/16/1992,India
Mannat Singh,Actor,12/24/1981,India
Sarita Romit Singh,Athletics Competitor,10/26/1989,India
Navneet Kaur,Field Hockey Player,1/26/1996,India
Pinki Priyadarsini,Actor,,India
Bela Trivedi,Judge,6/10/1960,India
Sandeep Kumari,Athletics Competitor,12/10/1992,India
Sameera Sherief,Television Producer,11/14/1991,India
Anuja Chandramouli,Writer,1984-00-00,India
Fowzia Fathima,Cinematographer,1/24/1972,India
Trisha Shetty,Activist,8/25/1991,India
Aranya Johar,Poet,9/8/1998,India
Arfa Khanum Sherwani,Journalist,11/1/1980,India
Bhanumathi Narasimhan,Director,1/11/1958,India
Kaushaliya Vaghela,Politician,,Australia
Samita Sen,Historian,10/31/1962,India
Sanjukta Routh,Novelist,,India
Parul Parmar,Badminton Player,3/20/1973,India
Hemalata Mansingh,Writer,2/20/1919,India
Vividha Kirti,Actor,12/21/1989,India
อังศุ มลิก,Actor,1/1/1987,India
Muktaben Pankajkumar Dagli,Social Activist,7/2/1962,India
Pramila Giri,Politician,1/1/1957,India
Bishnu Priya Behera,Politician,9/17/1962,India
Chandrama Santha,Politician,5/5/1938,India
Latika Bhandari,Taekwondo Athlete,1/1/1994,India
Pooja Dandu,Badminton Player,11/19/1997,India
Manorama Khatua,Activist,,India
Ramya Haridas,Politician,1987-00-00,India
D. Sudheer Reddy,Politician,7/27/1962,India
Manjulata Mandal,Politician,1/1/1976,India
Manisha Kalyan,Association Football Player,1/1/2001,India
Sowmiya Narayansamy,Association Football Player,1/1/2000,India
Goddeti Madhavi,Politician,6/18/1992,India
Annapurna Devi Yadav,Politician,2/2/1970,India
Lhagyari Namgyal Dolkar,Politician,4/13/1986,India
Vishnupriya Ravi,Singer,10/18/1992,India
Pramila Bisoyi,Politician,9/15/1948,India
Gomtee Sai,Politician,5/25/1978,India
Jennifer Luikham,Tennis Player,10/3/1999,India
Aparajitha Balamurukan,Squash Player,3/17/1994,India
Pooja Saini,Writer,,India
Reshmi Boban,Actor,,India
Anshula Kant,Banker,9/7/1960,India
Barkha Sonkar,Basketball Player,12/24/1996,India
Sumathi Rao,Physicist,12/5/1956,India
Misha Bajwa Chaudhary,Actor,,Canada
Vani Bhojan,Television Presenter,1/1/1988,India
Krishna Gaur,Politician,1965-00-00,India
Sunetra,Television Actor,1/1/1970,India
Tejaswini Manogna,Physician,5/19/1994,India
Manju Rani,Boxer,10/26/1999,India
Pragati Singh,Medical Researcher,,India
Radhika Menon,Ship Captain,,India
Ketaki Sheth,Photographer,1/1/1957,India
Aishwarya Sridhar,Film Director,1/12/1997,India
Sneha Krunal Thakker,Entrepreneur,1985-00-00,India
Shehnaaz Kaur Gill,Actor,,India
Nikisha Jariwala,Professor,1985-00-00,India
Sharmin Segal,Actor,,India
Nazia Alam,Singer,,India
K.V.Jayashree,Teacher,,India
Padala Bhudevi,Businessperson,,India
Gyanada Kakati,Actor,1932-00-00,India
Indira P P Bora,Dancer,1/1/1949,India
Arifa Jan,Activist,1987-00-00,India
Sabitri Agarwalla,Politician,,India
Avantika Malik Khan,Actor,7/18/1987,India
Lokajanani Panda,Lyricist,6/4/1934,India
Kale Sarika Sudhakar,,,India
Darshan Ranganathan,Chemist,6/4/1941,India
Madhu Shalini,News Presenter,7/21/1989,India
Hema Malini,Film Actor,10/16/1948,India
Santana Gohain,Sculptor,1/1/1969,India
Tanishaa Mukerji,Actor,1/1/1978,India
Tanuja,Actor,9/23/1943,India
Dimple Kapadia,Actor,6/8/1957,India
Zubeida,Film Actor,1/1/1911,British India
Freida Pinto,Actor,10/18/1984,India
Lata Mangeshkar,Singer,9/28/1929,British India
Shalini Kumar,Actor,11/20/1980,India
Yukta Mookhey,Model,10/7/1977,India
Ambika,Actor,8/16/1963,India
Anjali,Model,9/11/1986,India
Anoushka Shankar,Composer,6/9/1981,United Kingdom
Amrita Arora,Actor,1/31/1981,India
Konkona Sen Sharma,Actor,12/3/1979,India
Aditi Mutatkar,Badminton Player,10/6/1987,India
Divya Bharti,Film Actor,2/25/1974,India
Asha Puthli,Singer,2/4/1945,India
P. Leela,Singer,5/19/1934,India
Sheila Dikshit,Politician,3/31/1938,India
Alka Yagnik,Actor,3/20/1966,India
Nadira,Actor,12/5/1932,British India
Shabana Azmi,Film Actor,9/18/1950,India
Megha Mittal,Businessperson,11/20/1976,India
Jamila Massey,Actor,1/7/1934,India
Kunjarani Devi,Weightlifter,3/1/1968,India
Kuljeet Randhawa,Model,1/1/1976,India
Gita Mehta,Writer,1/1/1943,India
Manjusha Kanwar,Badminton Player,3/20/1971,India
Amrita Prakash,Actor,5/12/1987,India
Shobhna Samarth,Film Actor,11/17/1916,British India
Rooma Mehra,Sculptor,1/24/1967,India
Anupama Chopra,Journalist,2/23/1967,India
Ela Bhatt,Politician,9/7/1933,India
Chanda Kochhar,Businessperson,11/17/1961,India
Shobhaa De,Journalist,1/7/1948,India
Gayatri Joshi,Actor,3/20/1977,India
Aruna Vasudev,Film Critic,1/1/1936,India
Sonakshi Sinha,Actor,6/2/1987,India
Koena Mitra,Actor,1/7/1984,India
Clemens Mendonca,Theologian,12/29/1949,India
Oliviat,Dancer,7/21/1986,India
Chandra Talpade Mohanty,Sociologist,1/1/1955,India
Sarojini Gogte,Badminton Player,1/1/1935,India
Neerja Bhanot,Flight Attendant,9/7/1963,India
Anwara Taimur,Politician,11/24/1936,India
Shashi Deshpande,Writer,1/1/1938,India
Trupti Murgunde,Badminton Player,6/3/1982,India
Sriti Jha,Actor,2/26/1986,India
Margaret Alva,Politician,4/14/1942,India
Pratibha Ray,Writer,1/21/1943,India
Lathika,Singer,7/27/1963,India
Manasi Salvi,Actor,1/19/1974,India
Shubha Raul,Politician,1/1/1967,India
Dola Banerjee,Archer,6/2/1980,India
Jessica Dragonette,Singer,2/14/1900,India
Sikki Reddy,Badminton Player,8/18/1993,India
Shamita Shetty,Actor,2/2/1979,India
Nirmala Joshi,Lawyer,7/23/1934,India
Rubina Ali,Actor,1/21/1999,India
Babita Kumari,Amateur Wrestler,11/20/1989,India
Kiran Bedi,Police Officer,6/9/1949,India
Jyothika,Actor,10/18/1977,India
Sharda Sinha,Singer,10/9/1952,India
Maneka Gandhi,Politician,8/26/1956,India
Heera Pathak,Poet,4/12/1916,India
Vidyagauri Neelkanth,Writer,1876-06-01,India
Rituparna Sengupta,Actor,11/7/1970,India
Anjuli Shukla,Cinematographer,6/22/1972,India
Tintu Lukka,Middle-Distance Runner,4/21/1989,India
Deepa Sahi,Actor,11/30/1962,India
Zarine Khan,Model,5/13/1987,India
P. T. Usha,Athletics Competitor,6/27/1964,India
Sujata Bajaj,Painter,1/1/1958,India
Shobana,Actor,3/21/1966,India
Kushboo,Actor,9/29/1970,India
Tejaswini Sawant,Sport Shooter,9/12/1980,India
Kratika Sengar,Actor,7/3/1986,India
Balasaraswati,Dancer,5/13/1918,British India
Raadhika Sarathkumar,Actor,8/21/1962,India
Preeja Sreedharan,Athletics Competitor,3/13/1982,India
Bama,Writer,1958-03-00,India
Santha Devi,Actor,1/1/1927,India
Maitreyi Devi,Poet,9/10/1914,India
Sadha,Actor,2/17/1984,India
Madhavi,Actor,8/12/1962,India
Selja Kumari,Politician,9/24/1962,India
Suman Kalyanpur,Actor,1/28/1937,India
Kaviyoor Ponnamma,Actor,9/10/1939,India
Sujata Mohapatra,Choreographer,6/27/1968,India
Nirmala Deshpande,Author,10/19/1929,India
Sandhya Agarwal,Cricketer,5/9/1963,India
Keladi Chennamma,Politician,1671-01-01,India
Vijaya Nirmala,Film Actor,2/20/1946,India
Anita Hassanandani,Actor,4/14/1981,India
Durgabai Deshmukh,Author,7/15/1909,India
Lakshmi Kannan,Writer,1/1/1947,India
Radha Bharadwaj,Film Director,,India
Loveleen Tandan,Film Director,2/17/1940,India
Nithyasree Mahadevan,Actor,8/25/1973,India
A. Visalakshi,Politician,,India
Aditi Sarangdhar,Actor,10/16/1981,India
Agnimitra Paul,Fashion Designer,,India
Aditi Rao Hydari,Actor,10/28/1986,India
Aditi Mangaldas,Choreographer,1/1/1960,India
Aindrita Ray,Actor,4/4/1985,India
Aksha Pardasany,Actor,11/8/1991,India
Akshara Gowda,Actor,12/24/1989,India
Aishwarya Sakhuja,Model,1/4/1987,India
Alka Amin,Actor,,India
Amal Allana,Theater Director,9/14/1947,India
Amirbai Karnataki,Actor,1906-00-00,India
Ami Parekh,Figure Skater,1/10/1988,United States Of America
Ami Trivedi,Voice Actor,7/15/1982,India
Amita Dhanda,Academic,,India
Amita Bhushan,Politician,2/5/1970,India
Amita Malik,Film Critic,1921-00-00,India
Amrita Thapar,Wardrobe Stylist,1/1/1984,India
Amiya Tagore,Singer,1/1/1901,India
Anindita Bose,Actor,1986-00-00,India
Anita Singhvi,Singer,7/22/1964,India
Anjana Basu,Actor,,India
Anjana Appachana,Author,1972-00-00,United States Of America
Anita Dongre,Fashion Designer,10/3/1963,India
Anjali Patil,Model,9/26/1989,India
Annamma Mathew,Journalist,3/22/1922,India
Anupama Deshpande,Actor,10/2/1953,India
Aquila Berlas Kiani,Sociologist,1/1/1921,India
Anvita Dutt,Screenwriter,2/20/1972,India
Anju Mahendru,Actor,1/11/1946,India
Anjum Hasan,Writer,1/1/1950,India
Anusha Mani,Singer,1/1/1985,India
Anupriya Kapoor,Actor,11/26/1991,India
Anusha Rizvi,Film Director,3/13/1978,India
Aruna Ramchandra Dhere,Writer,1/1/1957,India
Arupa Kalita Patangia,Writer,,India
Asha Kale,Actor,1/1/1948,India
Ashika David,Physician,1862-01-01,India
Ashita Dhawan,Actor,5/23/1982,India
Ayesha Faridi,Journalist,2/8/1982,India
B. Radhabai Ananda Rao,Politician,2/2/1930,India
B. M. Suhara,Writer,10/11/1952,India
Bahinabai Chaudhari,Writer,1880-08-24,India
Banoth Chandravathi,Politician,,India
Bangaru Usha Rani,Politician,,India
